"Região";"Variável";"Ano";"Valor";"Valor corrigido";"Variação anual";"Índice"
"Brasil";"Valor Adicionado";2010;3302840;6324846,26;NA;100
"Brasil";"Valor Adicionado";2011;3720461;6689534,76;5,77;105,77
"Brasil";"Valor Adicionado";2012;4094259;6955532,84;3,98;109,97
"Brasil";"Valor Adicionado";2013;4553760;7304415,37;5,02;115,49
"Brasil";"Valor Adicionado";2014;4972734;7496152,82;2,62;118,52
"Brasil";"Valor Adicionado";2015;5155601;7022321,51;-6,32;111,03
"Brasil";"Valor Adicionado";2016;5419822;6945479,71;-1,09;109,81
"Brasil";"Valor Adicionado";2017;5671926;7060448,78;1,66;111,63
"Brasil";"Valor Adicionado";2018;6011150;7212564,47;2,15;114,04
"Brasil";"Valor Adicionado";2019;6356684;7312280,5;1,38;115,61
"Brasil";"Valor Adicionado";2020;6594937;7258452,47;-0,74;114,76
"Brasil";"Valor Adicionado";2021;7713999;7713999;6,28;121,96
"Brasil";"Remuneração";2010;1618190;3098788,61;NA;100
"Brasil";"Remuneração";2011;1846781;3320584,65;7,16;107,16
"Brasil";"Remuneração";2012;2058854;3497684,59;5,33;112,87
"Brasil";"Remuneração";2013;2305713;3698456,98;5,74;119,35
"Brasil";"Remuneração";2014;2515369;3791795,5;2,52;122,36
"Brasil";"Remuneração";2015;2672020;3639494,9;-4,02;117,45
"Brasil";"Remuneração";2016;2802436;3591310,26;-1,32;115,89
"Brasil";"Remuneração";2017;2920537;3635502,63;1,23;117,32
"Brasil";"Remuneração";2018;3055773;3666513,02;0,85;118,32
"Brasil";"Remuneração";2019;3217680;3701391,91;0,95;119,45
"Brasil";"Remuneração";2020;3192343;3513524,08;-5,08;113,38
"Brasil";"Remuneração";2021;3534648;3534648;0,6;114,07
"Brasil";"Salários";2010;1277285;2445965,06;NA;100
"Brasil";"Salários";2011;1453655;2613728,69;6,86;106,86
"Brasil";"Salários";2012;1626983;2764000,44;5,75;113
"Brasil";"Salários";2013;1822210;2922898,6;5,75;119,5
"Brasil";"Salários";2014;2000409;3015518,54;3,17;123,29
"Brasil";"Salários";2015;2126848;2896929,08;-3,93;118,44
"Brasil";"Salários";2016;2229292;2856828,57;-1,38;116,8
"Brasil";"Salários";2017;2312355;2878433,89;0,76;117,68
"Brasil";"Salários";2018;2422298;2906428,97;0,97;118,83
"Brasil";"Salários";2019;2539693;2921483,53;0,52;119,44
"Brasil";"Salários";2020;2531961;2786701,16;-4,61;113,93
"Brasil";"Salários";2021;2795014;2795014;0,3;114,27
"Brasil";"Contribuição social";2010;340905;652823,54;NA;100
"Brasil";"Contribuição social";2011;393126;706855,96;8,28;108,28
"Brasil";"Contribuição social";2012;431871;733684,15;3,8;112,39
"Brasil";"Contribuição social";2013;483503;775558,38;5,71;118,8
"Brasil";"Contribuição social";2014;514960;776276,96;0,09;118,91
"Brasil";"Contribuição social";2015;545172;742565,82;-4,34;113,75
"Brasil";"Contribuição social";2016;573144;734481,69;-1,09;112,51
"Brasil";"Contribuição social";2017;608182;757068,74;3,08;115,97
"Brasil";"Contribuição social";2018;633475;760084,06;0,4;116,43
"Brasil";"Contribuição social";2019;677987;779908,38;2,61;119,47
"Brasil";"Contribuição social";2020;660382;726822,92;-6,81;111,34
"Brasil";"Contribuição social";2021;739634;739634;1,76;113,3
"Brasil";"Impostos sobre a produção";2010;625895;1198571,43;NA;100
"Brasil";"Impostos sobre a produção";2011;697340;1253844,66;4,61;104,61
"Brasil";"Impostos sobre a produção";2012;765504;1300476,65;3,72;108,5
"Brasil";"Impostos sobre a produção";2013;827904,96;1327993,06;2,12;110,8
"Brasil";"Impostos sobre a produção";2014;862342,78;1299939,48;-2,11;108,46
"Brasil";"Impostos sobre a produção";2015;898935;1224417,98;-5,81;102,16
"Brasil";"Impostos sobre a produção";2016;910370;1166635,43;-4,72;97,34
"Brasil";"Impostos sobre a produção";2017;983389;1224128,75;4,93;102,13
"Brasil";"Impostos sobre a produção";2018;1077158;1292443,46;5,58;107,83
"Brasil";"Impostos sobre a produção";2019;1123518;1292415,79;0;107,83
"Brasil";"Impostos sobre a produção";2020;1101051;1211827,55;-6,24;101,11
"Brasil";"Impostos sobre a produção";2021;1399105;1399105;15,45;116,73
"Brasil";"Impostos sobre produto, líquidos de subsídios";2010;583007;1116442,11;NA;100
"Brasil";"Impostos sobre produto, líquidos de subsídios";2011;655921;1179371,68;5,64;105,64
"Brasil";"Impostos sobre produto, líquidos de subsídios";2012;720501;1224023,29;3,79;109,64
"Brasil";"Impostos sobre produto, líquidos de subsídios";2013;777858,96;1247717,25;1,94;111,76
"Brasil";"Impostos sobre produto, líquidos de subsídios";2014;806218,78;1215335,3;-2,6;108,86
"Brasil";"Impostos sobre produto, líquidos de subsídios";2015;840186;1144397,37;-5,84;102,5
"Brasil";"Impostos sobre produto, líquidos de subsídios";2016;849506;1088638,46;-4,87;97,51
"Brasil";"Impostos sobre produto, líquidos de subsídios";2017;913553;1137196,46;4,46;101,86
"Brasil";"Impostos sobre produto, líquidos de subsídios";2018;992991;1191454,48;4,77;106,72
"Brasil";"Impostos sobre produto, líquidos de subsídios";2019;1032447;1187654,14;-0,32;106,38
"Brasil";"Impostos sobre produto, líquidos de subsídios";2020;1014660;1116744,77;-5,97;100,03
"Brasil";"Impostos sobre produto, líquidos de subsídios";2021;1298143;1298143;16,24;116,27
"Brasil";"Outros impostos sobre a produção líquidos de subsídios";2010;42888;82129,32;NA;100
"Brasil";"Outros impostos sobre a produção líquidos de subsídios";2011;41419;74472,99;-9,32;90,68
"Brasil";"Outros impostos sobre a produção líquidos de subsídios";2012;45003;76453,36;2,66;93,09
"Brasil";"Outros impostos sobre a produção líquidos de subsídios";2013;50046;80275,81;5;97,74
"Brasil";"Outros impostos sobre a produção líquidos de subsídios";2014;56124;84604,18;5,39;103,01
"Brasil";"Outros impostos sobre a produção líquidos de subsídios";2015;58749;80020,62;-5,42;97,43
"Brasil";"Outros impostos sobre a produção líquidos de subsídios";2016;60864;77996,97;-2,53;94,97
"Brasil";"Outros impostos sobre a produção líquidos de subsídios";2017;69836;86932,29;11,46;105,85
"Brasil";"Outros impostos sobre a produção líquidos de subsídios";2018;84167;100988,98;16,17;122,96
"Brasil";"Outros impostos sobre a produção líquidos de subsídios";2019;91071;104761,65;3,74;127,56
"Brasil";"Outros impostos sobre a produção líquidos de subsídios";2020;86391;95082,78;-9,24;115,77
"Brasil";"Outros impostos sobre a produção líquidos de subsídios";2021;100962;100962;6,18;122,93
"Brasil";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2010;1641762;3143928,33;NA;100
"Brasil";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2011;1832261;3294477,12;4,79;104,79
"Brasil";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2012;1990402;3381394,9;2,64;107,55
"Brasil";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2013;2198001;3525682,58;4,27;112,14
"Brasil";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2014;2401241;3619753,14;2,67;115,13
"Brasil";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2015;2424832;3302806;-8,76;105,05
"Brasil";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2016;2556522;3276172,48;-0,81;104,21
"Brasil";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2017;2681553;3338013,86;1,89;106,17
"Brasil";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2018;2871210;3445062,46;3,21;109,58
"Brasil";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2019;3047933;3506126,94;1,77;111,52
"Brasil";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2020;3316203;3649845,61;4,1;116,09
"Brasil";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2021;4078389;4078389;11,74;129,72
"Brasil";"PIB - Ótica da Renda";2010;3885847;7441288,37;NA;100
"Brasil";"PIB - Ótica da Renda";2011;4376382;7868906,43;5,75;105,75
"Brasil";"PIB - Ótica da Renda";2012;4814760;8179556,13;3,95;109,92
"Brasil";"PIB - Ótica da Renda";2013;5331618,96;8552132,62;4,55;114,93
"Brasil";"PIB - Ótica da Renda";2014;5778952,78;8711488,12;1,86;117,07
"Brasil";"PIB - Ótica da Renda";2015;5995787;8166718,88;-6,25;109,75
"Brasil";"PIB - Ótica da Renda";2016;6269328;8034118,17;-1,62;107,97
"Brasil";"PIB - Ótica da Renda";2017;6585479;8197645,24;2,04;110,16
"Brasil";"PIB - Ótica da Renda";2018;7004141;8404018,95;2,52;112,94
"Brasil";"PIB - Ótica da Renda";2019;7389131;8499934,64;1,14;114,23
"Brasil";"PIB - Ótica da Renda";2020;7609597;8375197,24;-1,47;112,55
"Brasil";"PIB - Ótica da Renda";2021;9012142;9012142;7,61;121,11
"Brasil";"PIB - Ótica Produção";2010;3885847;7441288,37;NA;100
"Brasil";"PIB - Ótica Produção";2011;4376382;7868906,43;5,75;105,75
"Brasil";"PIB - Ótica Produção";2012;4814760;8179556,13;3,95;109,92
"Brasil";"PIB - Ótica Produção";2013;5331618,96;8552132,62;4,55;114,93
"Brasil";"PIB - Ótica Produção";2014;5778952,78;8711488,12;1,86;117,07
"Brasil";"PIB - Ótica Produção";2015;5995787;8166718,88;-6,25;109,75
"Brasil";"PIB - Ótica Produção";2016;6269328;8034118,17;-1,62;107,97
"Brasil";"PIB - Ótica Produção";2017;6585479;8197645,24;2,04;110,16
"Brasil";"PIB - Ótica Produção";2018;7004141;8404018,95;2,52;112,94
"Brasil";"PIB - Ótica Produção";2019;7389131;8499934,64;1,14;114,23
"Brasil";"PIB - Ótica Produção";2020;7609597;8375197,24;-1,47;112,55
"Brasil";"PIB - Ótica Produção";2021;9012142;9012142;7,61;121,11
"Norte";"Valor Adicionado";2010;182905,31;350258,56;NA;100
"Norte";"Valor Adicionado";2011;214002,68;384785,21;9,86;109,86
"Norte";"Valor Adicionado";2012;228669,51;388475,25;0,96;110,91
"Norte";"Valor Adicionado";2013;259115,29;415631,42;6,99;118,66
"Norte";"Valor Adicionado";2014;272738,85;411140,45;-1,08;117,38
"Norte";"Valor Adicionado";2015;284652,15;387717,92;-5,7;110,69
"Norte";"Valor Adicionado";2016;300799,24;385473;-0,58;110,05
"Norte";"Valor Adicionado";2017;328770,48;409255,53;6,17;116,84
"Norte";"Valor Adicionado";2018;345176,59;414165,08;1,2;118,25
"Norte";"Valor Adicionado";2019;373470,3;429613,87;3,73;122,66
"Norte";"Valor Adicionado";2020;426154,21;469029,51;9,17;133,91
"Norte";"Valor Adicionado";2021;501195,77;501195,77;6,86;143,09
"Norte";"Remuneração";2010;85264,94;163279,97;NA;100
"Norte";"Remuneração";2011;99851,41;179536,74;9,96;109,96
"Norte";"Remuneração";2012;110767,31;188177,07;4,81;115,25
"Norte";"Remuneração";2013;124993,32;200494,35;6,55;122,79
"Norte";"Remuneração";2014;136258,29;205402,7;2,45;125,8
"Norte";"Remuneração";2015;144086,88;196257,31;-4,45;120,2
"Norte";"Remuneração";2016;149081,78;191047,7;-2,65;117,01
"Norte";"Remuneração";2017;155762,09;193893,62;1,49;118,75
"Norte";"Remuneração";2018;164557,8;197447,03;1,83;120,93
"Norte";"Remuneração";2019;172147,35;198026,16;0,29;121,28
"Norte";"Remuneração";2020;177464,91;195319,63;-1,37;119,62
"Norte";"Remuneração";2021;195385,22;195385,22;0,03;119,66
"Norte";"Salários";2010;67817,3;129868,24;NA;100
"Norte";"Salários";2011;79194,85;142395,44;9,65;109,65
"Norte";"Salários";2012;88298,34;150005,65;5,34;115,51
"Norte";"Salários";2013;99293,04;159270,05;6,18;122,64
"Norte";"Salários";2014;108479,23;163527,13;2,67;125,92
"Norte";"Salários";2015;115029,64;156679,13;-4,19;120,64
"Norte";"Salários";2016;119096,15;152621,23;-2,59;117,52
"Norte";"Salários";2017;123465,85;153691,06;0,7;118,34
"Norte";"Salários";2018;130306,43;156350,03;1,73;120,39
"Norte";"Salários";2019;135578,59;155960,04;-0,25;120,09
"Norte";"Salários";2020;140430,37;154559,05;-0,9;119,01
"Norte";"Salários";2021;154155,29;154155,29;-0,26;118,7
"Norte";"Contribuição social";2010;17447,64;33411,73;NA;100
"Norte";"Contribuição social";2011;20656,56;37141,31;11,16;111,16
"Norte";"Contribuição social";2012;22468,97;38171,42;2,77;114,25
"Norte";"Contribuição social";2013;25700,29;41224,3;8;123,38
"Norte";"Contribuição social";2014;27779,06;41875,57;1,58;125,33
"Norte";"Contribuição social";2015;29057,24;39578,18;-5,49;118,46
"Norte";"Contribuição social";2016;29985,63;38426,46;-2,91;115,01
"Norte";"Contribuição social";2017;32296,24;40202,57;4,62;120,32
"Norte";"Contribuição social";2018;34251,37;41097;2,22;123
"Norte";"Contribuição social";2019;36568,76;42066,12;2,36;125,9
"Norte";"Contribuição social";2020;37034,54;40760,58;-3,1;121,99
"Norte";"Contribuição social";2021;41229,93;41229,93;1,15;123,4
"Norte";"Impostos sobre a produção";2010;26070,17;49923,64;NA;100
"Norte";"Impostos sobre a produção";2011;28760,55;51712,6;3,58;103,58
"Norte";"Impostos sobre a produção";2012;32231,42;54756,36;5,89;109,68
"Norte";"Impostos sobre a produção";2013;35302,01;56625,85;3,41;113,42
"Norte";"Impostos sobre a produção";2014;37596,31;56674,59;0,09;113,52
"Norte";"Impostos sobre a produção";2015;38247,21;52095,61;-8,08;104,35
"Norte";"Impostos sobre a produção";2016;38768,25;49681,35;-4,63;99,51
"Norte";"Impostos sobre a produção";2017;42101,93;52408,74;5,49;104,98
"Norte";"Impostos sobre a produção";2018;46005,63;55200,52;5,33;110,57
"Norte";"Impostos sobre a produção";2019;51146,2;58834,97;6,58;117,85
"Norte";"Impostos sobre a produção";2020;56295,93;61959,85;5,31;124,11
"Norte";"Impostos sobre a produção";2021;67930,97;67930,97;9,64;136,07
"Norte";"Impostos sobre produto, líquidos de subsídios";2010;24188,33;46319,98;NA;100
"Norte";"Impostos sobre produto, líquidos de subsídios";2011;27025,24;48592,44;4,91;104,91
"Norte";"Impostos sobre produto, líquidos de subsídios";2012;30431,48;51698,53;6,39;111,61
"Norte";"Impostos sobre produto, líquidos de subsídios";2013;33327;53457,85;3,4;115,41
"Norte";"Impostos sobre produto, líquidos de subsídios";2014;35338,14;53270,52;-0,35;115,01
"Norte";"Impostos sobre produto, líquidos de subsídios";2015;36036,17;49084;-7,86;105,97
"Norte";"Impostos sobre produto, líquidos de subsídios";2016;36502,84;46778,24;-4,7;100,99
"Norte";"Impostos sobre produto, líquidos de subsídios";2017;39185,96;48778,92;4,28;105,31
"Norte";"Impostos sobre produto, líquidos de subsídios";2018;42358,73;50824,73;4,19;109,73
"Norte";"Impostos sobre produto, líquidos de subsídios";2019;46953,96;54012,52;6,27;116,61
"Norte";"Impostos sobre produto, líquidos de subsídios";2020;52018,84;57252,45;6;123,6
"Norte";"Impostos sobre produto, líquidos de subsídios";2021;62867,97;62867,97;9,81;135,73
"Norte";"Outros impostos sobre a produção líquidos de subsídios";2010;1881,84;3603,66;NA;100
"Norte";"Outros impostos sobre a produção líquidos de subsídios";2011;1735,31;3120,16;-13,42;86,58
"Norte";"Outros impostos sobre a produção líquidos de subsídios";2012;1799,94;3057,82;-2;84,85
"Norte";"Outros impostos sobre a produção líquidos de subsídios";2013;1975,01;3167,99;3,6;87,91
"Norte";"Outros impostos sobre a produção líquidos de subsídios";2014;2258,16;3404,07;7,45;94,46
"Norte";"Outros impostos sobre a produção líquidos de subsídios";2015;2211,04;3011,61;-11,53;83,57
"Norte";"Outros impostos sobre a produção líquidos de subsídios";2016;2265,41;2903,11;-3,6;80,56
"Norte";"Outros impostos sobre a produção líquidos de subsídios";2017;2915,97;3629,82;25,03;100,73
"Norte";"Outros impostos sobre a produção líquidos de subsídios";2018;3646,9;4375,79;20,55;121,43
"Norte";"Outros impostos sobre a produção líquidos de subsídios";2019;4192,24;4822,46;10,21;133,82
"Norte";"Outros impostos sobre a produção líquidos de subsídios";2020;4277,09;4707,41;-2,39;130,63
"Norte";"Outros impostos sobre a produção líquidos de subsídios";2021;5063;5063;7,55;140,5
"Norte";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2010;95758,54;183374,92;NA;100
"Norte";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2011;112415,96;202128,31;10,23;110,23
"Norte";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2012;116102,26;197240,35;-2,42;107,56
"Norte";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2013;132146,96;211969,07;7,47;115,59
"Norte";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2014;134222,4;202333,69;-4,55;110,34
"Norte";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2015;138354,23;188449;-6,86;102,77
"Norte";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2016;149452,05;191522,19;1,63;104,44
"Norte";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2017;170092,41;211732,09;10,55;115,46
"Norte";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2018;176971,89;212342,26;0,29;115,8
"Norte";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2019;197130,71;226765,25;6,79;123,66
"Norte";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2020;244412,2;269002,47;18,63;146,7
"Norte";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2021;300747,55;300747,55;11,8;164,01
"Norte";"PIB - Ótica da Renda";2010;207093,64;396578,54;NA;100
"Norte";"PIB - Ótica da Renda";2011;241027,92;433377,65;9,28;109,28
"Norte";"PIB - Ótica da Renda";2012;259100,99;440173,78;1,57;110,99
"Norte";"PIB - Ótica da Renda";2013;292442,29;469089,27;6,57;118,28
"Norte";"PIB - Ótica da Renda";2014;308077;464410,98;-1;117,1
"Norte";"PIB - Ótica da Renda";2015;320688,31;436801,92;-5,94;110,14
"Norte";"PIB - Ótica da Renda";2016;337302,08;432251,24;-1,04;109
"Norte";"PIB - Ótica da Renda";2017;367956,43;458034,46;5,96;115,5
"Norte";"PIB - Ótica da Renda";2018;387535,32;464989,8;1,52;117,25
"Norte";"PIB - Ótica da Renda";2019;420424,26;483626,38;4,01;121,95
"Norte";"PIB - Ótica da Renda";2020;478173,05;526281,96;8,82;132,71
"Norte";"PIB - Ótica da Renda";2021;564063,75;564063,75;7,18;142,23
"Norte";"PIB - Ótica Produção";2010;207093,64;396578,54;NA;100
"Norte";"PIB - Ótica Produção";2011;241027,92;433377,65;9,28;109,28
"Norte";"PIB - Ótica Produção";2012;259100,99;440173,78;1,57;110,99
"Norte";"PIB - Ótica Produção";2013;292442,29;469089,27;6,57;118,28
"Norte";"PIB - Ótica Produção";2014;308077;464410,98;-1;117,1
"Norte";"PIB - Ótica Produção";2015;320688,31;436801,92;-5,94;110,14
"Norte";"PIB - Ótica Produção";2016;337302,08;432251,24;-1,04;109
"Norte";"PIB - Ótica Produção";2017;367956,43;458034,46;5,96;115,5
"Norte";"PIB - Ótica Produção";2018;387535,32;464989,8;1,52;117,25
"Norte";"PIB - Ótica Produção";2019;420424,26;483626,38;4,01;121,95
"Norte";"PIB - Ótica Produção";2020;478173,05;526281,96;8,82;132,71
"Norte";"PIB - Ótica Produção";2021;564063,75;564063,75;7,18;142,23
"Rondônia";"Valor Adicionado";2010;20956,96;40131,99;NA;100
"Rondônia";"Valor Adicionado";2011;24191,73;43497,68;8,39;108,39
"Rondônia";"Valor Adicionado";2012;26562,87;45126,33;3,74;112,44
"Rondônia";"Valor Adicionado";2013;27686,67;44410,53;-1,59;110,66
"Rondônia";"Valor Adicionado";2014;30376,18;45790,61;3,11;114,1
"Rondônia";"Valor Adicionado";2015;32574,08;44368,37;-3,11;110,56
"Rondônia";"Valor Adicionado";2016;35384,84;45345,52;2,2;112,99
"Rondônia";"Valor Adicionado";2017;39281,05;48897,29;7,83;121,84
"Rondônia";"Valor Adicionado";2018;40259,79;48306,29;-1,21;120,37
"Rondônia";"Valor Adicionado";2019;42037,37;48356,83;0,1;120,49
"Rondônia";"Valor Adicionado";2020;46238,11;50890,12;5,24;126,81
"Rondônia";"Valor Adicionado";2021;51055,09;51055,09;0,32;127,22
"Rondônia";"Remuneração";2010;11434,56;21896,87;NA;100
"Rondônia";"Remuneração";2011;13780,63;24778,11;13,16;113,16
"Rondônia";"Remuneração";2012;14725,26;25016,02;0,96;114,24
"Rondônia";"Remuneração";2013;15709,3;25198,35;0,73;115,08
"Rondônia";"Remuneração";2014;17237,08;25984,06;3,12;118,67
"Rondônia";"Remuneração";2015;17749,31;24175,91;-6,96;110,41
"Rondônia";"Remuneração";2016;18559,72;23784,2;-1,62;108,62
"Rondônia";"Remuneração";2017;20181,69;25122,29;5,63;114,73
"Rondônia";"Remuneração";2018;20684,67;24818,8;-1,21;113,34
"Rondônia";"Remuneração";2019;21182,36;24366,69;-1,82;111,28
"Rondônia";"Remuneração";2020;20680,31;22760,96;-6,59;103,95
"Rondônia";"Remuneração";2021;23051,95;23051,95;1,28;105,28
"Rondônia";"Salários";2010;9071,33;17371,35;NA;100
"Rondônia";"Salários";2011;10882,28;19566,76;12,64;112,64
"Rondônia";"Salários";2012;11697,92;19873,01;1,57;114,4
"Rondônia";"Salários";2013;12446,36;19964,46;0,46;114,93
"Rondônia";"Salários";2014;13671,2;20608,66;3,23;118,64
"Rondônia";"Salários";2015;14173,96;19306,02;-6,32;111,14
"Rondônia";"Salários";2016;14839,92;19017,3;-1,5;109,48
"Rondônia";"Salários";2017;16082,24;20019,28;5,27;115,24
"Rondônia";"Salários";2018;16425,72;19708,64;-1,55;113,45
"Rondônia";"Salários";2019;16749,19;19267,08;-2,24;110,91
"Rondônia";"Salários";2020;16384,5;18032,94;-6,41;103,81
"Rondônia";"Salários";2021;18229,03;18229,03;1,09;104,94
"Rondônia";"Contribuição social";2010;2363,23;4525,51;NA;100
"Rondônia";"Contribuição social";2011;2898,35;5211,35;15,15;115,15
"Rondônia";"Contribuição social";2012;3027,35;5143,01;-1,31;113,64
"Rondônia";"Contribuição social";2013;3262,94;5233,89;1,77;115,65
"Rondônia";"Contribuição social";2014;3565,88;5375,39;2,7;118,78
"Rondônia";"Contribuição social";2015;3575,35;4869,89;-9,4;107,61
"Rondônia";"Contribuição social";2016;3719,8;4766,9;-2,11;105,33
"Rondônia";"Contribuição social";2017;4099,45;5103,02;7,05;112,76
"Rondônia";"Contribuição social";2018;4258,95;5110,16;0,14;112,92
"Rondônia";"Contribuição social";2019;4433,17;5099,6;-0,21;112,69
"Rondônia";"Contribuição social";2020;4295,81;4728,01;-7,29;104,47
"Rondônia";"Contribuição social";2021;4822,92;4822,92;2,01;106,57
"Rondônia";"Impostos sobre a produção";2010;3129,54;5992,98;NA;100
"Rondônia";"Impostos sobre a produção";2011;3579,75;6436,52;7,4;107,4
"Rondônia";"Impostos sobre a produção";2012;3743,16;6359,07;-1,2;106,11
"Rondônia";"Impostos sobre a produção";2013;3656,09;5864,51;-7,78;97,86
"Rondônia";"Impostos sobre a produção";2014;3912,56;5897,99;0,57;98,41
"Rondônia";"Impostos sobre a produção";2015;4257,6;5799,18;-1,68;96,77
"Rondônia";"Impostos sobre a produção";2016;4355,25;5581,24;-3,76;93,13
"Rondônia";"Impostos sobre a produção";2017;4592,41;5716,66;2,43;95,39
"Rondônia";"Impostos sobre a produção";2018;5067,4;6080,2;6,36;101,46
"Rondônia";"Impostos sobre a produção";2019;5501,59;6328,65;4,09;105,6
"Rondônia";"Impostos sobre a produção";2020;5821,57;6407,28;1,24;106,91
"Rondônia";"Impostos sobre a produção";2021;7601,59;7601,59;18,64;126,84
"Rondônia";"Impostos sobre produto, líquidos de subsídios";2010;2950,93;5650,95;NA;100
"Rondônia";"Impostos sobre produto, líquidos de subsídios";2011;3382,98;6082,74;7,64;107,64
"Rondônia";"Impostos sobre produto, líquidos de subsídios";2012;3549,85;6030,67;-0,86;106,72
"Rondônia";"Impostos sobre produto, líquidos de subsídios";2013;3434,75;5509,47;-8,64;97,5
"Rondônia";"Impostos sobre produto, líquidos de subsídios";2014;3654,8;5509,43;0;97,5
"Rondônia";"Impostos sobre produto, líquidos de subsídios";2015;3989,26;5433,67;-1,38;96,15
"Rondônia";"Impostos sobre produto, líquidos de subsídios";2016;4075,52;5222,77;-3,88;92,42
"Rondônia";"Impostos sobre produto, líquidos de subsídios";2017;4235,1;5271,88;0,94;93,29
"Rondônia";"Impostos sobre produto, líquidos de subsídios";2018;4654,19;5584,4;5,93;98,82
"Rondônia";"Impostos sobre produto, líquidos de subsídios";2019;5053,96;5813,72;4,11;102,88
"Rondônia";"Impostos sobre produto, líquidos de subsídios";2020;5360,63;5899,96;1,48;104,41
"Rondônia";"Impostos sobre produto, líquidos de subsídios";2021;7115;7115;20,59;125,91
"Rondônia";"Outros impostos sobre a produção líquidos de subsídios";2010;178,61;342,03;NA;100
"Rondônia";"Outros impostos sobre a produção líquidos de subsídios";2011;196,76;353,78;3,44;103,44
"Rondônia";"Outros impostos sobre a produção líquidos de subsídios";2012;193,31;328,41;-7,17;96,02
"Rondônia";"Outros impostos sobre a produção líquidos de subsídios";2013;221,34;355,04;8,11;103,8
"Rondônia";"Outros impostos sobre a produção líquidos de subsídios";2014;257,76;388,56;9,44;113,6
"Rondônia";"Outros impostos sobre a produção líquidos de subsídios";2015;268,35;365,51;-5,93;106,86
"Rondônia";"Outros impostos sobre a produção líquidos de subsídios";2016;279,73;358,47;-1,93;104,81
"Rondônia";"Outros impostos sobre a produção líquidos de subsídios";2017;357,31;444,79;24,08;130,04
"Rondônia";"Outros impostos sobre a produção líquidos de subsídios";2018;413,21;495,8;11,47;144,96
"Rondônia";"Outros impostos sobre a produção líquidos de subsídios";2019;447,63;514,92;3,86;150,55
"Rondônia";"Outros impostos sobre a produção líquidos de subsídios";2020;460,94;507,32;-1,48;148,33
"Rondônia";"Outros impostos sobre a produção líquidos de subsídios";2021;486,59;486,59;-4,09;142,27
"Rondônia";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2010;9343,79;17893,09;NA;100
"Rondônia";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2011;10214,34;18365,78;2,64;102,64
"Rondônia";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2012;11644,29;19781,91;7,71;110,56
"Rondônia";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2013;11756,03;18857,15;-4,67;105,39
"Rondônia";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2014;12881,34;19417,99;2,97;108,52
"Rondônia";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2015;14556,42;19826,95;2,11;110,81
"Rondônia";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2016;16545,39;21202,85;6,94;118,5
"Rondônia";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2017;18742,05;23330,22;10,03;130,39
"Rondônia";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2018;19161,9;22991,69;-1,45;128,49
"Rondônia";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2019;20407,38;23475,21;2,1;131,2
"Rondônia";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2020;25096,86;27621,85;17,66;154,37
"Rondônia";"Excedente Operacional Bruto (EOB) e Rendimento Misto (RM)";2021;27516,55;27516,55;-0,38;153,78
"Rondônia";"PIB - Ótica da Renda";2010;23907,89;45782,93;NA;100
"Rondônia";"PIB - Ótica da Renda";2011;27574,71;49580,42;8,29;108,29
"Rondônia";"PIB - Ótica da Renda";2012;30112,72;51157;3,18;111,74
